"","lat","long","state","county","county_state","elevation"
"2629",36.9,-76.9,"virginia","southampton","southampton, virginia",86.91
"2630",36.96,-76.9,"virginia","southampton","southampton, virginia",71.41
"2631",37.02,-76.9,"virginia","surry","surry, virginia",43.49
"2632",37.08,-76.9,"virginia","surry","surry, virginia",88
"2633",37.14,-76.9,"virginia","surry","surry, virginia",91.31
"2634",37.32,-76.9,"virginia","charles city","charles city, virginia",18.98
"2635",37.38,-76.9,"virginia","james city","james city, virginia",14.39
"2636",37.44,-76.9,"virginia","new kent","new kent, virginia",66.46
"2637",37.5,-76.9,"virginia","new kent","new kent, virginia",92.4
"2638",37.56,-76.9,"virginia","king william","king william, virginia",0
"2639",37.62,-76.9,"virginia","king william","king william, virginia",94.99
"2640",37.68,-76.9,"virginia","king and queen","king and queen, virginia",40.03
"2641",37.74,-76.9,"virginia","king and queen","king and queen, virginia",143.74
"2642",37.8,-76.9,"virginia","essex","essex, virginia",139.14
"2643",37.86,-76.9,"virginia","essex","essex, virginia",130.22
"2644",37.92,-76.9,"virginia","essex","essex, virginia",128.67
"2645",38.04,-76.9,"virginia","richmond","richmond, virginia",121.84
"2646",38.1,-76.9,"virginia","richmond","richmond, virginia",155.6
"2647",38.16,-76.9,"virginia","westmoreland","westmoreland, virginia",71.19
"2648",36.6,-76.84,"virginia","suffolk","suffolk, virginia",67.64
"2649",36.66,-76.84,"virginia","suffolk","suffolk, virginia",77.02
"2650",36.72,-76.84,"virginia","isle of wight","isle of wight, virginia",40.4
"2651",36.78,-76.84,"virginia","isle of wight","isle of wight, virginia",44.5
"2652",36.84,-76.84,"virginia","isle of wight","isle of wight, virginia",32.5
"2653",36.9,-76.84,"virginia","southampton","southampton, virginia",41.71
"2654",36.96,-76.84,"virginia","isle of wight","isle of wight, virginia",58.37
"2655",37.02,-76.84,"virginia","surry","surry, virginia",61.99
"2656",37.08,-76.84,"virginia","surry","surry, virginia",78.02
"2657",37.14,-76.84,"virginia","surry","surry, virginia",91.12
"2658",37.26,-76.84,"virginia","james city","james city, virginia",28.7
"2659",37.32,-76.84,"virginia","james city","james city, virginia",99.49
"2660",37.38,-76.84,"virginia","james city","james city, virginia",47.01
"2661",37.44,-76.84,"virginia","new kent","new kent, virginia",124.57
"2662",37.5,-76.84,"virginia","new kent","new kent, virginia",46.68
"2663",37.56,-76.84,"virginia","king william","king william, virginia",3.24
"2664",37.62,-76.84,"virginia","king and queen","king and queen, virginia",1.52
"2665",37.68,-76.84,"virginia","king and queen","king and queen, virginia",104.48
"2666",37.74,-76.84,"virginia","king and queen","king and queen, virginia",111.45
"2667",37.8,-76.84,"virginia","essex","essex, virginia",75.63
"2668",37.86,-76.84,"virginia","essex","essex, virginia",32.63
"2669",37.98,-76.84,"virginia","richmond","richmond, virginia",2.56
"2670",38.04,-76.84,"virginia","richmond","richmond, virginia",72.5
"2671",38.1,-76.84,"virginia","westmoreland","westmoreland, virginia",50.85
"2672",36.6,-76.78,"virginia","suffolk","suffolk, virginia",73.62
"2673",36.66,-76.78,"virginia","suffolk","suffolk, virginia",73.22
"2674",36.72,-76.78,"virginia","suffolk","suffolk, virginia",77.75
"2675",36.78,-76.78,"virginia","isle of wight","isle of wight, virginia",67.69
"2676",36.84,-76.78,"virginia","isle of wight","isle of wight, virginia",71.15
"2677",36.9,-76.78,"virginia","isle of wight","isle of wight, virginia",68.02
"2678",36.96,-76.78,"virginia","isle of wight","isle of wight, virginia",48.55
"2679",37.02,-76.78,"virginia","isle of wight","isle of wight, virginia",83.18
"2680",37.08,-76.78,"virginia","surry","surry, virginia",93.68
"2681",37.14,-76.78,"virginia","surry","surry, virginia",76.78
"2682",37.26,-76.78,"virginia","james city","james city, virginia",36.18
"2683",37.32,-76.78,"virginia","james city","james city, virginia",99.59
"2684",37.38,-76.78,"virginia","james city","james city, virginia",106.1
"2685",37.44,-76.78,"virginia","new kent","new kent, virginia",76.51
"2686",37.56,-76.78,"virginia","king and queen","king and queen, virginia",0
"2687",37.62,-76.78,"virginia","king and queen","king and queen, virginia",56.58
"2688",37.68,-76.78,"virginia","king and queen","king and queen, virginia",107.28
"2689",37.74,-76.78,"virginia","king and queen","king and queen, virginia",108.13
"2690",37.8,-76.78,"virginia","essex","essex, virginia",123.8
"2691",37.92,-76.78,"virginia","richmond","richmond, virginia",4
"2692",37.98,-76.78,"virginia","richmond","richmond, virginia",85.27
"2693",38.04,-76.78,"virginia","westmoreland","westmoreland, virginia",142.88
"2694",38.1,-76.78,"virginia","westmoreland","westmoreland, virginia",54.4
"2695",36.6,-76.72,"virginia","suffolk","suffolk, virginia",32.97
"2696",36.66,-76.72,"virginia","suffolk","suffolk, virginia",66.3
"2697",36.72,-76.72,"virginia","suffolk","suffolk, virginia",73.76
"2698",36.78,-76.72,"virginia","suffolk","suffolk, virginia",72.86
"2699",36.84,-76.72,"virginia","isle of wight","isle of wight, virginia",57.59
"2700",36.9,-76.72,"virginia","isle of wight","isle of wight, virginia",84.18
"2701",36.96,-76.72,"virginia","isle of wight","isle of wight, virginia",78.75
"2702",37.02,-76.72,"virginia","isle of wight","isle of wight, virginia",65.81
"2703",37.08,-76.72,"virginia","surry","surry, virginia",54.27
"2704",37.14,-76.72,"virginia","surry","surry, virginia",37.04
"2705",37.26,-76.72,"virginia","james city","james city, virginia",18.09
"2706",37.32,-76.72,"virginia","york","york, virginia",66.81
"2707",37.38,-76.72,"virginia","james city","james city, virginia",22.98
"2708",37.5,-76.72,"virginia","king and queen","king and queen, virginia",58.64
"2709",37.56,-76.72,"virginia","king and queen","king and queen, virginia",22.2
"2710",37.62,-76.72,"virginia","king and queen","king and queen, virginia",88.75
"2711",37.68,-76.72,"virginia","middlesex","middlesex, virginia",47.92
"2712",37.74,-76.72,"virginia","middlesex","middlesex, virginia",109.92
"2713",37.86,-76.72,"virginia","richmond","richmond, virginia",8.34
"2714",37.92,-76.72,"virginia","richmond","richmond, virginia",1.83
"2715",37.98,-76.72,"virginia","richmond","richmond, virginia",95.76
"2716",38.04,-76.72,"virginia","westmoreland","westmoreland, virginia",125.05
"2717",38.1,-76.72,"virginia","westmoreland","westmoreland, virginia",23.13
"2718",36.6,-76.66,"virginia","suffolk","suffolk, virginia",69.83
"2719",36.66,-76.66,"virginia","suffolk","suffolk, virginia",64.99
"2720",36.72,-76.66,"virginia","suffolk","suffolk, virginia",67.4
"2721",36.78,-76.66,"virginia","suffolk","suffolk, virginia",58.34
"2722",36.84,-76.66,"virginia","isle of wight","isle of wight, virginia",68.94
"2723",36.9,-76.66,"virginia","isle of wight","isle of wight, virginia",78.9
"2724",36.96,-76.66,"virginia","isle of wight","isle of wight, virginia",84.23
"2725",37.02,-76.66,"virginia","isle of wight","isle of wight, virginia",61.09
"2726",37.26,-76.66,"virginia","james city","james city, virginia",75.91
"2727",37.32,-76.66,"virginia","york","york, virginia",83.88
"2728",37.44,-76.66,"virginia","gloucester","gloucester, virginia",12.49
"2729",37.5,-76.66,"virginia","king and queen","king and queen, virginia",76.84
"2730",37.56,-76.66,"virginia","gloucester","gloucester, virginia",107.58
"2731",37.62,-76.66,"virginia","middlesex","middlesex, virginia",52.58
"2732",37.68,-76.66,"virginia","middlesex","middlesex, virginia",69.76
"2733",37.86,-76.66,"virginia","richmond","richmond, virginia",41.45
"2734",37.92,-76.66,"virginia","richmond","richmond, virginia",66.95
"2735",37.98,-76.66,"virginia","westmoreland","westmoreland, virginia",83.47
"2736",38.04,-76.66,"virginia","westmoreland","westmoreland, virginia",107.74
"2737",38.1,-76.66,"virginia","westmoreland","westmoreland, virginia",0
"2738",36.6,-76.6,"virginia","suffolk","suffolk, virginia",61.44
"2739",36.66,-76.6,"virginia","suffolk","suffolk, virginia",55.36
"2740",36.72,-76.6,"virginia","suffolk","suffolk, virginia",63.42
"2741",36.78,-76.6,"virginia","suffolk","suffolk, virginia",54.79
"2742",36.84,-76.6,"virginia","suffolk","suffolk, virginia",86.15
"2743",36.9,-76.6,"virginia","isle of wight","isle of wight, virginia",46.21
"2744",36.96,-76.6,"virginia","isle of wight","isle of wight, virginia",29.03
"2745",37.14,-76.6,"virginia","newport news","newport news, virginia",6.84
"2746",37.2,-76.6,"virginia","james city","james city, virginia",50.16
"2747",37.26,-76.6,"virginia","york","york, virginia",74.14
"2748",37.38,-76.6,"virginia","gloucester","gloucester, virginia",50.14
"2749",37.44,-76.6,"virginia","gloucester","gloucester, virginia",82.69
"2750",37.5,-76.6,"virginia","gloucester","gloucester, virginia",109.32
"2751",37.56,-76.6,"virginia","gloucester","gloucester, virginia",86.07
"2752",37.62,-76.6,"virginia","middlesex","middlesex, virginia",32.49
"2753",37.68,-76.6,"virginia","middlesex","middlesex, virginia",21.64
"2754",37.8,-76.6,"virginia","lancaster","lancaster, virginia",21.86
"2755",37.86,-76.6,"virginia","richmond","richmond, virginia",103.61
"2756",37.92,-76.6,"virginia","richmond","richmond, virginia",33.82
"2757",37.98,-76.6,"virginia","northumberland","northumberland, virginia",36.96
"2758",38.04,-76.6,"virginia","westmoreland","westmoreland, virginia",101.72
"2759",36.6,-76.54,"virginia","suffolk","suffolk, virginia",21.21
"2760",36.66,-76.54,"virginia","suffolk","suffolk, virginia",21.85
"2761",36.72,-76.54,"virginia","suffolk","suffolk, virginia",22.14
"2762",36.78,-76.54,"virginia","suffolk","suffolk, virginia",22.3
"2763",36.84,-76.54,"virginia","suffolk","suffolk, virginia",0
"2764",36.9,-76.54,"virginia","suffolk","suffolk, virginia",22.53
"2765",36.96,-76.54,"virginia","isle of wight","isle of wight, virginia",21.93
"2766",37.14,-76.54,"virginia","newport news","newport news, virginia",33.2
"2767",37.2,-76.54,"virginia","york","york, virginia",54.67
"2768",37.32,-76.54,"virginia","gloucester","gloucester, virginia",29.21
"2769",37.38,-76.54,"virginia","gloucester","gloucester, virginia",75.78
"2770",37.44,-76.54,"virginia","gloucester","gloucester, virginia",38.9
"2771",37.5,-76.54,"virginia","gloucester","gloucester, virginia",61.34
"2772",37.56,-76.54,"virginia","middlesex","middlesex, virginia",0
"2773",37.74,-76.54,"virginia","lancaster","lancaster, virginia",90.52
"2774",37.8,-76.54,"virginia","lancaster","lancaster, virginia",94.91
"2775",37.86,-76.54,"virginia","richmond","richmond, virginia",114.94
"2776",37.92,-76.54,"virginia","northumberland","northumberland, virginia",106.23
"2777",37.98,-76.54,"virginia","northumberland","northumberland, virginia",54.88
"2778",36.6,-76.48,"virginia","norfolk","norfolk, virginia",14.41
"2779",36.66,-76.48,"virginia","suffolk","suffolk, virginia",20
"2780",36.72,-76.48,"virginia","suffolk","suffolk, virginia",21.75
"2781",36.78,-76.48,"virginia","suffolk","suffolk, virginia",21.74
"2782",36.84,-76.48,"virginia","suffolk","suffolk, virginia",21.44
"2783",37.08,-76.48,"virginia","newport news","newport news, virginia",29.66
"2784",37.14,-76.48,"virginia","york","york, virginia",38.1
"2785",37.2,-76.48,"virginia","york","york, virginia",47.06
"2786",37.26,-76.48,"virginia","gloucester","gloucester, virginia",0.4
"2787",37.32,-76.48,"virginia","gloucester","gloucester, virginia",7.33
"2788",37.38,-76.48,"virginia","gloucester","gloucester, virginia",9.77
"2789",37.44,-76.48,"virginia","gloucester","gloucester, virginia",59.6
"2790",37.5,-76.48,"virginia","gloucester","gloucester, virginia",72.97
"2791",37.56,-76.48,"virginia","middlesex","middlesex, virginia",87.65
"2792",37.68,-76.48,"virginia","lancaster","lancaster, virginia",0
"2793",37.74,-76.48,"virginia","lancaster","lancaster, virginia",70.26
"2794",37.8,-76.48,"virginia","lancaster","lancaster, virginia",97.55
"2795",37.86,-76.48,"virginia","northumberland","northumberland, virginia",61.66
"2796",37.92,-76.48,"virginia","northumberland","northumberland, virginia",91.99
"2797",36.6,-76.42,"virginia","norfolk","norfolk, virginia",13.2
"2798",36.66,-76.42,"virginia","norfolk","norfolk, virginia",16.29
"2799",36.72,-76.42,"virginia","norfolk","norfolk, virginia",17.86
"2800",36.78,-76.42,"virginia","norfolk","norfolk, virginia",18.97
"2801",36.84,-76.42,"virginia","norfolk","norfolk, virginia",1.48
"2802",37.02,-76.42,"virginia","hampton","hampton, virginia",6.2
"2803",37.08,-76.42,"virginia","hampton","hampton, virginia",16.15
"2804",37.14,-76.42,"virginia","york","york, virginia",9.47
"2805",37.26,-76.42,"virginia","gloucester","gloucester, virginia",0.4
"2806",37.44,-76.42,"virginia","mathews","mathews, virginia",8.24
"2807",37.5,-76.42,"virginia","mathews","mathews, virginia",40.52
"2808",37.56,-76.42,"virginia","middlesex","middlesex, virginia",42.28
"2809",37.68,-76.42,"virginia","lancaster","lancaster, virginia",28.01
"2810",37.74,-76.42,"virginia","lancaster","lancaster, virginia",80.76
"2811",37.8,-76.42,"virginia","lancaster","lancaster, virginia",95.31
"2812",37.86,-76.42,"virginia","northumberland","northumberland, virginia",95.14
"2813",37.92,-76.42,"virginia","northumberland","northumberland, virginia",70.96
"2814",36.6,-76.36,"virginia","norfolk","norfolk, virginia",11.89
"2815",36.66,-76.36,"virginia","norfolk","norfolk, virginia",13.22
"2816",36.72,-76.36,"virginia","norfolk","norfolk, virginia",11.74
"2817",36.78,-76.36,"virginia","norfolk","norfolk, virginia",13.97
"2818",36.84,-76.36,"virginia","norfolk","norfolk, virginia",-2.95
"2819",37.02,-76.36,"virginia","hampton","hampton, virginia",12.26
"2820",37.08,-76.36,"virginia","hampton","hampton, virginia",7.14
"2821",37.14,-76.36,"virginia","york","york, virginia",-2.37
"2822",37.38,-76.36,"virginia","mathews","mathews, virginia",4.85
"2823",37.44,-76.36,"virginia","mathews","mathews, virginia",0
"2824",37.56,-76.36,"virginia","middlesex","middlesex, virginia",36.44
"2825",37.68,-76.36,"virginia","lancaster","lancaster, virginia",0
"2826",37.74,-76.36,"virginia","northumberland","northumberland, virginia",59.53
"2827",37.8,-76.36,"virginia","northumberland","northumberland, virginia",73.94
"2828",37.86,-76.36,"virginia","northumberland","northumberland, virginia",46.62
"2829",37.92,-76.36,"virginia","northumberland","northumberland, virginia",7.83
"2830",36.6,-76.3,"virginia","norfolk","norfolk, virginia",8.3
"2831",36.66,-76.3,"virginia","norfolk","norfolk, virginia",15.86
"2832",36.72,-76.3,"virginia","norfolk","norfolk, virginia",11.93
"2833",36.78,-76.3,"virginia","norfolk","norfolk, virginia",9.24
"2834",36.84,-76.3,"virginia","norfolk","norfolk, virginia",5.28
"2835",36.9,-76.3,"virginia","norfolk","norfolk, virginia",6.62
"2836",37.02,-76.3,"virginia","hampton","hampton, virginia",-2.46
"2837",37.08,-76.3,"virginia","hampton","hampton, virginia",5.93
"2838",37.38,-76.3,"virginia","mathews","mathews, virginia",4.91
"2839",37.44,-76.3,"virginia","mathews","mathews, virginia",9.06
"2840",37.86,-76.3,"virginia","northumberland","northumberland, virginia",23.75
"2841",37.92,-76.3,"virginia","northumberland","northumberland, virginia",8.27
"2842",36.6,-76.24,"virginia","norfolk","norfolk, virginia",9.95
"2843",36.66,-76.24,"virginia","norfolk","norfolk, virginia",18.63
"2844",36.72,-76.24,"virginia","norfolk","norfolk, virginia",3.7
"2845",36.78,-76.24,"virginia","norfolk","norfolk, virginia",19.83
"2846",36.84,-76.24,"virginia","norfolk","norfolk, virginia",9.44
"2847",36.9,-76.24,"virginia","norfolk","norfolk, virginia",15.6
"2848",37.86,-76.24,"virginia","northumberland","northumberland, virginia",0
"2849",36.6,-76.18,"virginia","norfolk","norfolk, virginia",8.92
"2850",36.66,-76.18,"virginia","norfolk","norfolk, virginia",10.79
"2851",36.72,-76.18,"virginia","norfolk","norfolk, virginia",4.27
"2852",36.78,-76.18,"virginia","virginia beach","virginia beach, virginia",10.32
"2853",36.84,-76.18,"virginia","norfolk","norfolk, virginia",14.12
"2854",36.9,-76.18,"virginia","virginia beach","virginia beach, virginia",12.75
"2855",36.6,-76.12,"virginia","virginia beach","virginia beach, virginia",7.55
"2856",36.66,-76.12,"virginia","virginia beach","virginia beach, virginia",10.39
